Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
19831,PK,skr,0,Saraiki,Saraiki,S,7250
19831,PK,snd,0,Sindhi,Sindhi,S,25770
19831,PK,urd,0,Urdu,Urdu,S,32460
19835,PK,bgq,0,Bagri,Bagri,S,120
19835,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,400
19835,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,760
19835,PK,kas,0,Kashmiri,Kashmiri,S,2250
19835,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,330
19835,PK,mve,0,Marwari,Marwari,S,1260
19835,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,26085
19835,PK,skr,0,Saraiki,Saraiki,S,11675
19835,PK,snd,0,Sindhi,Sindhi,P,44780
19835,PK,urd,0,Urdu,Urdu,S,22200
19835,PK,wne,0,Waneci,Waneci,S,20
19836,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,250
19836,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,360
19836,PK,kas,0,Kashmiri,Kashmiri,S,1200
19836,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,230
19836,PK,mve,0,Marwari,Marwari,S,360
19836,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,48810
19836,PK,skr,0,Saraiki,Saraiki,S,6610
19836,PK,snd,0,Sindhi,Sindhi,S,25450
19836,PK,urd,0,Urdu,Urdu,S,15950
19837,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,150
19837,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,380
19837,PK,kas,0,Kashmiri,Kashmiri,S,1310
19837,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,200
19837,PK,mve,0,Marwari,Marwari,S,520
19837,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,89807
19837,PK,skr,0,Saraiki,Saraiki,S,9090
19837,PK,snd,0,Sindhi,Sindhi,S,29380
19837,PK,urd,0,Urdu,Urdu,S,22890
19839,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,325
19839,PK,skr,0,Saraiki,Saraiki,S,190
19839,PK,snd,0,Sindhi,Sindhi,S,170
19840,PK,bgq,0,Bagri,Bagri,S,350
19840,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,5570
19840,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,11120
19840,PK,kas,0,Kashmiri,Kashmiri,S,1820
19840,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,300
19840,PK,mve,0,Marwari,Marwari,S,2200
19840,PK,pbu,0,"Pashto, Northern","Pashto, Northern",S,2170
19840,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,375
19840,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,372355
19840,PK,pst,0,"Pashto, Central","Pashto, Central",S,470
19840,PK,skr,0,Saraiki,Saraiki,S,41710
19840,PK,snd,0,Sindhi,Sindhi,S,42690
19840,PK,urd,0,Urdu,Urdu,S,68145
19840,PK,wne,0,Waneci,Waneci,S,20
19856,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,340
19856,PK,kas,0,Kashmiri,Kashmiri,S,1000
19856,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,180
19856,PK,mve,0,Marwari,Marwari,S,400
19856,PK,pnb,0,"Punjabi, Western","Punjabi, Western",S,11875
19856,PK,skr,0,Saraiki,Saraiki,S,5920
19856,PK,snd,0,Sindhi,Sindhi,P,24060
19856,PK,urd,0,Urdu,Urdu,S,11670
19859,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,170
19859,PK,kas,0,Kashmiri,Kashmiri,S,550
19859,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,60
19859,PK,mve,0,Marwari,Marwari,S,160
19859,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,80090
19859,PK,skr,0,Saraiki,Saraiki,S,3990
19859,PK,snd,0,Sindhi,Sindhi,S,15310
19859,PK,urd,0,Urdu,Urdu,S,15910
19861,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,662
19861,PK,snd,0,Sindhi,Sindhi,S,260
19862,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,30
19862,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,580
19862,PK,kas,0,Kashmiri,Kashmiri,S,1920
19862,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,280
19862,PK,mve,0,Marwari,Marwari,S,720
19862,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,53
19862,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,101997
19862,PK,skr,0,Saraiki,Saraiki,S,13280
19862,PK,snd,0,Sindhi,Sindhi,S,38880
19862,PK,urd,0,Urdu,Urdu,S,33440
19871,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,60
19871,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,78000
19871,PK,skr,0,Saraiki,Saraiki,S,1180
19871,PK,urd,0,Urdu,Urdu,S,6510
19881,PK,bgq,0,Bagri,Bagri,S,40
19881,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,200
19881,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,8370
19881,PK,kas,0,Kashmiri,Kashmiri,S,1630
19881,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,300
19881,PK,mve,0,Marwari,Marwari,S,1820
19881,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,2080
19881,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,306900
19881,PK,skr,0,Saraiki,Saraiki,S,74960
19881,PK,snd,0,Sindhi,Sindhi,S,33790
19881,PK,urd,0,Urdu,Urdu,S,44500
19884,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,350
19884,PK,kas,0,Kashmiri,Kashmiri,S,1280
19884,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,200
19884,PK,mve,0,Marwari,Marwari,S,340
19884,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,43980
19884,PK,skr,0,Saraiki,Saraiki,S,8120
19884,PK,snd,0,Sindhi,Sindhi,S,25910
19884,PK,urd,0,Urdu,Urdu,S,15330
19899,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,30
19899,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,110
19899,PK,kas,0,Kashmiri,Kashmiri,S,660
19899,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,140
19899,PK,mve,0,Marwari,Marwari,S,180
19899,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,41210
19899,PK,skr,0,Saraiki,Saraiki,S,5830
19899,PK,snd,0,Sindhi,Sindhi,S,13440
19899,PK,urd,0,Urdu,Urdu,S,12180
19901,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,465
19901,PK,skr,0,Saraiki,Saraiki,S,190
19901,PK,snd,0,Sindhi,Sindhi,S,290
19902,PK,hnd,0,"Hindko, Southern","Hindko, Southern",S,660
19902,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,880
19902,PK,kas,0,Kashmiri,Kashmiri,S,2780
19902,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,460
19902,PK,mve,0,Marwari,Marwari,S,1140
19902,PK,plk,0,"Shina, Kohistani","Shina, Kohistani",S,55
19902,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,84705
19902,PK,skr,0,Saraiki,Saraiki,S,16595
19902,PK,snd,0,Sindhi,Sindhi,S,58150
19902,PK,urd,0,Urdu,Urdu,S,34405
19902,PK,wne,0,Waneci,Waneci,S,65
19911,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,450
19911,PK,kas,0,Kashmiri,Kashmiri,S,1160
19911,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,180
19911,PK,mve,0,Marwari,Marwari,S,460
19911,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,263330
19911,PK,skr,0,Saraiki,Saraiki,S,11410
19911,PK,snd,0,Sindhi,Sindhi,S,32660
19911,PK,urd,0,Urdu,Urdu,S,34140
19914,PK,hno,0,"Hindko, Northern","Hindko, Northern",S,240
19914,PK,kas,0,Kashmiri,Kashmiri,S,780
19914,PK,kvx,0,"Koli, Parkari","Koli, Parkari",S,130
19914,PK,mve,0,Marwari,Marwari,S,250
19914,PK,pnb,0,"Punjabi, Western","Punjabi, Western",P,153205
19914,PK,skr,0,Saraiki,Saraiki,S,13020
19914,PK,snd,0,Sindhi,Sindhi,S,17720
19914,PK,urd,0,Urdu,Urdu,S,22630
19923,PK,bft,0,Balti,Balti,P,310
19929,PK,snd,0,Sindhi,Sindhi,P,1010
